film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name,confidence
encanto_2021,52,encanto_2021_s005,encanto_2021_s005_u0052,0.0635,KIDS,KIDS,encanto_2021_kids,Kids,"Who’s a sister, who’s a cousin?! / There’s so many people!/ How do you keep them all straight?",18,spoken,encanto_2021_mirabel,individual,312,,standalone,Unknown,,0,0,0,Kids,high
encanto_2021,53,encanto_2021_s005,encanto_2021_s005_u0053,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"Okay, okay, okay, okay... SO MANY KIDS IN OUR HOUSE SO LET’S TURN THE SOUND UP! YOU KNOW WHY? I THINK IT’S TIME FOR A GRANDKID ROUNDUP!",27,song,group,unclear,316,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,54,encanto_2021_s005,encanto_2021_s005_u0054,0.0635,MIRABEL/KIDS/TOWN,MIRABEL/KIDS/TOWN,encanto_2021_mirabel_kids_town,Mirabel/Kids/Town,GRANDKID ROUNDUP!,2,spoken,group,unclear,322,,standalone,Both,,1,0,0,Mirabel/Kids/Town,high
encanto_2021,56,encanto_2021_s005,encanto_2021_s005_u0056,0.0635,MIRABEL,MIRABEL (CONT'D),encanto_2021_mirabel,Mirabel,"CAMILO SHAPE SHIFTS, ANTONIO GETS HIS GIFT TODAY! Pop to ANTONIO being dressed in his CEREMONY OUTFIT. We see ISABELA and LUISA .",23,spoken,group,unclear,328,(Camilo shape-shifts),standalone,F,,1,1,1,Mirabel,high
encanto_2021,57,encanto_2021_s005,encanto_2021_s005_u0057,0.0635,MIRABEL,MIRABEL (CONT'D),encanto_2021_mirabel,Mirabel,"MY OLDER SISTERS, ISABELA AND LUISA... ONE STRONG, ONE GRACEFULPERFECT IN EVERY WAY! POP to Isabela, who Abuela fawns over.",20,spoken,group,unclear,335,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,58,encanto_2021_s005,encanto_2021_s005_u0058,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"GROWS A FLOWER, THE TOWN GOES WILD. SHE’S THE PERFECT GOLDEN CHILD. As flowers go everywhere, we find the very handsome MARIANO, who catches some of Isabela’s flowers. Behind him, Luisa walks in and lifts... A BRIDGE.",37,spoken,group,unclear,341,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,59,encanto_2021_s005,encanto_2021_s005_u0059,0.0635,TOWNSFOLK,TOWNSFOLK,encanto_2021_townsfolk,Townsfolk,"LUISA, LUISA, LUISA, LUISA",4,spoken,encanto_2021_luisa,individual,347,,standalone,Both,,0,0,0,Townsfolk,high
encanto_2021,60,encanto_2021_s005,encanto_2021_s005_u0060,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,AND LUISA’S SUPER STRONG. THE BEAUTY AND THE BRAWN DO NO WROOONG!,12,song,group,unclear,349,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,61,encanto_2021_s005,encanto_2021_s005_u0061,0.0635,ABUELA ALMA,ABUELA ALMA (O.S.),encanto_2021_abuela_alma,Abuela Alma,"Family, let’s get ready!",4,spoken,group,unclear,352,,standalone,F,,1,0,1,Abuela Alma,high
encanto_2021,62,encanto_2021_s005,encanto_2021_s005_u0062,0.0635,LUISA,LUISA,encanto_2021_luisa,Luisa,Coming Abuela! BELLS in town ring and the family starts to head back home.,14,spoken,encanto_2021_abuela_alma,individual,354,,standalone,F,,1,0,1,Luisa,high
encanto_2021,63,encanto_2021_s005,encanto_2021_s005_u0063,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,THAT’S LIFE IN THE FAMILY MADRIGAL!,6,spoken,group,unclear,357,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,65,encanto_2021_s005,encanto_2021_s005_u0065,0.0635,INNOCENT CECILIA,INNOCENT CECILIA,encanto_2021_innocent_cecilia,Innocent Cecilia,"But what’s your gift? Mirabel looks caught... but before she can get out of there, someone throws her an accordion and the kids start pumping",25,spoken,encanto_2021_mirabel,individual,366,,standalone,F,,1,0,1,Innocent Cecilia,high
encanto_2021,67,encanto_2021_s005,encanto_2021_s005_u0067,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,BUT WHAT ABOUT MIRABEL?,4,spoken,encanto_2021_mirabel,individual,379,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,68,encanto_2021_s005,encanto_2021_s005_u0068,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"IT STARTS WITH ABUELA, AND THEN TIA PEPA, SHE HANDLES THE WEATHER",12,song,group,unclear,381,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,69,encanto_2021_s005,encanto_2021_s005_u0069,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,BUT WHAT ABOUT MIRABEL?,4,spoken,encanto_2021_mirabel,individual,384,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,70,encanto_2021_s005,encanto_2021_s005_u0070,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"MY MOM JULIETA, CAN MAKE YOU FEEL",7,spoken,group,unclear,386,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,71,encanto_2021_s005,encanto_2021_s005_u0071,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,BUT WHAT ABOUT MIRABEL?,4,spoken,encanto_2021_mirabel,individual,389,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,72,encanto_2021_s005,encanto_2021_s005_u0072,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"MY DAD AGUSTÍN, WELL, HE’S ACCIDENT",6,spoken,group,unclear,391,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,73,encanto_2021_s005,encanto_2021_s005_u0073,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,BUT WHAT ABOUT MIRABEL?,4,spoken,encanto_2021_mirabel,individual,394,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,75,encanto_2021_s005,encanto_2021_s005_u0075,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,MIRABEL!,1,spoken,encanto_2021_mirabel,individual,400,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,76,encanto_2021_s005,encanto_2021_s005_u0076,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,MY PRIMO CAMILO WON’T STOP UNTIL HE MAKES YOU SMILE TODAY!,11,song,group,unclear,402,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,77,encanto_2021_s005,encanto_2021_s005_u0077,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,MIRABEL!,1,spoken,encanto_2021_mirabel,individual,405,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,79,encanto_2021_s005,encanto_2021_s005_u0079,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,MIRABEL!,1,spoken,encanto_2021_mirabel,individual,412,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,80,encanto_2021_s005,encanto_2021_s005_u0080,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"LOOK, IT’S MISTER MARIANO, HEY YOU",6,spoken,group,unclear,414,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,82,encanto_2021_s005,encanto_2021_s005_u0082,0.0635,PRIMA DONNA,PRIMA DONNA,encanto_2021_prima_donna,Prima Donna,"YO, I’VE SAID TOO MUCH AND THANK YOU BUT I REALLY GOTTA GO!",13,song,group,unclear,418,,standalone,F,,1,0,0,Prima Donna,high
encanto_2021,83,encanto_2021_s005,encanto_2021_s005_u0083,0.0635,MIRABEL,MIRABEL (CONT'D),encanto_2021_mirabel,Mirabel,MY FAMILY’S AMAZING!,3,spoken,group,unclear,421,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,84,encanto_2021_s005,encanto_2021_s005_u0084,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,MIRABEL!,1,spoken,encanto_2021_mirabel,individual,423,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,85,encanto_2021_s005,encanto_2021_s005_u0085,0.0635,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"AND I’M IN MY FAMILY, SO...",6,spoken,group,unclear,425,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,86,encanto_2021_s005,encanto_2021_s005_u0086,0.0635,KIDS/TOWN,KIDS/TOWN,encanto_2021_kids_town,Kids/Town,MIRABEL!,1,spoken,encanto_2021_mirabel,individual,427,,standalone,Unknown,,0,0,1,Kids/Town,high
encanto_2021,87,encanto_2021_s005,encanto_2021_s005_u0087,0.0635,ABUELA ALMA,ABUELA ALMA (V.O.),encanto_2021_abuela_alma,Abuela Alma,MIRABEL!,1,spoken,encanto_2021_mirabel,individual,431,,standalone,F,,1,0,1,Abuela Alma,high
encanto_2021,88,encanto_2021_s006,encanto_2021_s006_u0088,0.0794,ABUELA ALMA,ABUELA ALMA,encanto_2021_abuela_alma,Abuela Alma,What are you doing...?,4,spoken,encanto_2021_mirabel,individual,437,,standalone,F,,1,0,1,Abuela Alma,high
encanto_2021,89,encanto_2021_s006,encanto_2021_s006_u0089,0.0794,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"Uh, they were just asking about the family and --",10,spoken,encanto_2021_abuela_alma,individual,439,(nothing to see here),standalone,F,,1,1,1,Mirabel,high
encanto_2021,90,encanto_2021_s006,encanto_2021_s006_u0090,0.0794,LITTLE ALEJANDRA,LITTLE ALEJANDRA,encanto_2021_alejandra,Alejandra,"She was about to tell us about her super awesome gift! Abuela looks confused, but DOLORES pops up out of nowhere:",21,spoken,group,unclear,443,,standalone,F,,1,0,1,Alejandra,high
encanto_2021,91,encanto_2021_s006,encanto_2021_s006_u0091,0.0794,DOLORES,DOLORES,encanto_2021_dolores,Dolores,"Oh, Mirabel didn’t get one. Dolores thinking she was helpful and heads off. Mirabel, busted, looks back to Abuela, who moves on. The kids look back to Mirabel, feeling like they’ve been duped.",33,spoken,monologue,unclear,447,,standalone,F,,1,0,1,Dolores,high
encanto_2021,92,encanto_2021_s006,encanto_2021_s006_u0092,0.0794,INNOCENT CECILIA,INNOCENT CECILIA,encanto_2021_innocent_cecilia,Innocent Cecilia,"You didn’t get a gift? Mirabel opens her mouth to try to spin this bad news, but-- a guy approaches with a DONKEY laden with supplies.",26,spoken,encanto_2021_mirabel,individual,452,,standalone,F,,1,0,1,Innocent Cecilia,high
encanto_2021,93,encanto_2021_s006,encanto_2021_s006_u0093,0.0794,DONKEY DELIVERY GUY,DONKEY DELIVERY GUY,encanto_2021_donkey_delivery_guy,Donkey Delivery Guy,"Mirabel? Delivery! I gave you the “special” since you’re the only Madrigal kid with no gift. I call it the “not special” special. Since uh, since you have no gift. Crickets. The kids just stare at Mirabel. A beat.",39,spoken,encanto_2021_mirabel,individual,456,,standalone,M,,1,0,0,Donkey Delivery Guy,high
encanto_2021,94,encanto_2021_s006,encanto_2021_s006_u0094,0.0794,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,Thanks.,1,spoken,encanto_2021_donkey_delivery_guy,individual,463,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,95,encanto_2021_s006,encanto_2021_s006_u0095,0.0794,DONKEY DELIVERY GUY,DONKEY DELIVERY GUY,encanto_2021_donkey_delivery_guy,Donkey Delivery Guy,Ooo and tell Antonio good luck. Last gift ceremony was a bummer. Last one being yours that did not work. He leaves. Innocent Cecilia looks at Mirabel.,27,spoken,encanto_2021_antonio,individual,465,,standalone,M,,1,0,0,Donkey Delivery Guy,high
encanto_2021,96,encanto_2021_s006,encanto_2021_s006_u0096,0.0794,INNOCENT CECILIA,INNOCENT CECILIA,encanto_2021_innocent_cecilia,Innocent Cecilia,"If I was you, I’d be really sad.",8,spoken,encanto_2021_mirabel,individual,471,,standalone,F,,1,0,1,Innocent Cecilia,high
encanto_2021,97,encanto_2021_s006,encanto_2021_s006_u0097,0.0794,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,"Well, my little friend I am not, because the truth is, gift or no gift, I am just as special as the rest of my family. All around Mirabel her amazing family does amazing things. The kids look at her like she’s delusional.",43,spoken,encanto_2021_innocent_cecilia,individual,473,,standalone,F,,1,1,1,Mirabel,high
encanto_2021,98,encanto_2021_s006,encanto_2021_s006_u0098,0.0794,ISABELA,ISABELA,encanto_2021_isabela,Isabela,Who wants more pink?,4,spoken,group,unclear,480,,standalone,F,,1,0,1,Isabela,high
encanto_2021,99,encanto_2021_s006,encanto_2021_s006_u0099,0.0794,LUISA,LUISA,encanto_2021_luisa,Luisa,"Alright guys, where do I drop the wagon?",8,spoken,group,unclear,482,,standalone,F,,1,0,1,Luisa,high
encanto_2021,100,encanto_2021_s006,encanto_2021_s006_u0100,0.0794,INNOCENT CECILIA,INNOCENT CECILIA,encanto_2021_innocent_cecilia,Innocent Cecilia,Maybe your gift is being in denial. Mirabel thinks about that as more flowers bloom and a rainbow appears over the house.,22,spoken,encanto_2021_mirabel,individual,485,,standalone,F,,1,0,1,Innocent Cecilia,high
encanto_2021,101,encanto_2021_s006,encanto_2021_s006_u0101,0.0794,PEPA,PEPA (O.S.),encanto_2021_pepa,Pepa,I made a rainbow!,4,spoken,group,unclear,489,,standalone,F,,1,0,1,Pepa,high
encanto_2021,102,encanto_2021_s007,encanto_2021_s007_u0102,0.0952,MIRABEL,MIRABEL,encanto_2021_mirabel,Mirabel,Oh sorry... excuse me...,4,spoken,group,unclear,496,,standalone,F,,1,1,1,Mirabel,medium
encanto_2021,103,encanto_2021_s007,encanto_2021_s007_u0103,0.0952,ABUELA,ABUELA (O.S.),encanto_2021_abuela,Abuela,"Lift it higher... higher. CAMILO, watching from the balcony above, praises people.",12,spoken,group,unclear,498,,standalone,F,,1,0,1,Abuela,high
encanto_2021,104,encanto_2021_s007,encanto_2021_s007_u0104,0.0952,CAMILO,CAMILO,encanto_2021_camilo,Camilo,"Hey nice job over there, yeah yeah.",7,spoken,group,unclear,501,,standalone,M,,1,0,1,Camilo,medium
encanto_2021,105,encanto_2021_s007,encanto_2021_s007_u0105,0.0952,ABUELA ALMA,ABUELA ALMA,encanto_2021_abuela_alma,Abuela Alma,"Camilo, we need another José. Camilo changes into a tall guy to help hang an “ANTONIO!” BANNER over a DOOR WITH A GLOWING BORDER AROUND IT.",26,spoken,encanto_2021_camilo,individual,503,,standalone,F,,1,0,1,Abuela Alma,high
encanto_2021,106,encanto_2021_s007,encanto_2021_s007_u0106,0.0952,CAMILO,CAMILO,encanto_2021_camilo,Camilo,Jooooosé!,1,spoken,unclear,unclear,507,(changing shape),standalone,M,,1,0,1,Camilo,low
encanto_2021,107,encanto_2021_s007,encanto_2021_s007_u0107,0.0952,ABUELA ALMA,ABUELA ALMA (O.S.),encanto_2021_abuela_alma,Abuela Alma,"Luisa, the piano goes upstairs.",5,spoken,encanto_2021_luisa,individual,510,,standalone,F,,1,0,1,Abuela Alma,high
encanto_2021,108,encanto_2021_s007,encanto_2021_s007_u0108,0.0952,LUISA,LUISA,encanto_2021_luisa,Luisa,"I’m on it. Careful, sis! Mirabel tries to balance the groceries as the wind picks up. Pepa is creating a TORNADO as she nervously paces.",25,spoken,encanto_2021_mirabel,individual,512,(nearly runs over Mirabel),standalone,F,,1,0,1,Luisa,high
encanto_2021,109,encanto_2021_s007,encanto_2021_s007_u0109,0.0952,PEPA,PEPA,encanto_2021_pepa,Pepa,"My baby’s night has to be perfect and it’s not perfect and people are going to be coming and nothing’s ready, the whole town will be here - FÉLIX Pepi, Pepi, Pepita - you’re tornadoing the flowers - the flowers!",40,spoken,encanto_2021_pepa,individual,518,,standalone,F,,1,0,1,Pepa,high
encanto_2021,110,encanto_2021_s007,encanto_2021_s007_u0110,0.0952,ISABELA,ISABELA (O.S.),encanto_2021_isabela,Isabela,"Did someone say “flowers?” Isabela descends above Mirabel on a flowering vine and flowers bloom all around her like a goddamn angel. FÉLIX Our angel, our angel.",27,spoken,group,unclear,527,,standalone,F,,1,0,1,Isabela,medium
encanto_2021,111,encanto_2021_s007,encanto_2021_s007_u0111,0.0952,ISABELA,ISABELA,encanto_2021_isabela,Isabela,"Please, don’t clap.",3,spoken,group,unclear,533,(cloying),standalone,F,,1,0,1,Isabela,medium
encanto_2021,112,encanto_2021_s007,encanto_2021_s007_u0112,0.0952,PEPA,PEPA,encanto_2021_pepa,Pepa,Thank you.,2,spoken,encanto_2021_isabela,individual,536,,standalone,F,,1,0,1,Pepa,high
encanto_2021,113,encanto_2021_s007,encanto_2021_s007_u0113,0.0952,ISABELA,ISABELA,encanto_2021_isabela,Isabela,"Oh, it’s nothing. Isabela lands next to Mirabel, but doesn’t see her as she turns and bumps into her, covering both in flowers. As they walk side-by-side, we can feel their friction. Mirabel tries to get the petals off of her. Isabela makes herself perfect.",45,spoken,encanto_2021_mirabel,individual,538,,standalone,F,,1,0,1,Isabela,medium
encanto_2021,114,encanto_2021_s007,encanto_2021_s007_u0114,0.0952,ISABELA,ISABELA (CONT'D),encanto_2021_isabela,Isabela,"Uch, a little sisterly advice: if you weren’t always trying too hard you wouldn’t be in the way.",18,spoken,encanto_2021_mirabel,individual,544,,standalone,F,,1,0,1,Isabela,high
