film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name,confidence
raya_and_the_last_dragon_2021,12,raya_and_the_last_dragon_2021_s001,raya_and_the_last_dragon_2021_s001_u0012,0.0,RAYA,RAYA (V.O.),raya_and_the_last_dragon_2021_raya,Raya,Borders were drawn. Kumandra divided. We all became enemies. And the gem had to be hidden. We see a palace erected around the gem.,24,spoken,monologue,monologue,79,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,13,raya_and_the_last_dragon_2021_s001,raya_and_the_last_dragon_2021_s001_u0013,0.0,RAYA,RAYA (V.O.),raya_and_the_last_dragon_2021_raya,Raya,But that’s not how the world broke. That didn’t truly happen until 500 years later when I came into the story...,21,spoken,monologue,monologue,84,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,16,raya_and_the_last_dragon_2021_s004,raya_and_the_last_dragon_2021_s004_u0016,0.0395,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Looks like someone’s trying to be clever. She reaches into her satchel and pulls out what looks like a SMALL ARMORED BALL. She taps on it. The ball opens, revealing THE CUTEST FURRY FACE YOU HAVE EVER SEEN. This is TUK-TUK, half pill-bug, half puppy.",45,spoken,unclear,unclear,114,(humored),standalone,F,,1,1,1,Raya,low
raya_and_the_last_dragon_2021,17,raya_and_the_last_dragon_2021_s004,raya_and_the_last_dragon_2021_s004_u0017,0.0395,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,"Alright, Tuk-Tuk, let’s show ’em what clever really looks like. TUK-TUK turns back into a ball and rolls down the chamber hallway, triggering BOOBY TRAPS: swinging nets spring up, designed to trap intruders. But Tuk-Tuk rolls under the nets unscathed. Tuk-Tuk unfurls and walks down the hallway, but gets distracted by a passing BUG.",54,spoken,raya_and_the_last_dragon_2021_tuk_tuk,individual,122,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,18,raya_and_the_last_dragon_2021_s004,raya_and_the_last_dragon_2021_s004_u0018,0.0395,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,Tuk-Tuk! Come on. Focus. Tuk-Tuk obliges and stays on task.,10,spoken,raya_and_the_last_dragon_2021_tuk_tuk,individual,131,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,19,raya_and_the_last_dragon_2021_s004,raya_and_the_last_dragon_2021_s004_u0019,0.0395,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,Thank you. Raya crawls safely under the nets behind Tuk-Tuk.,10,spoken,raya_and_the_last_dragon_2021_tuk_tuk,individual,134,,standalone,F,,1,1,1,Raya,medium
raya_and_the_last_dragon_2021,20,raya_and_the_last_dragon_2021_s004,raya_and_the_last_dragon_2021_s004_u0020,0.0395,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,"Hey, bud. That was awesome. Gimme some shell. Tuk-Tuk tries to high-five her, but ends up rolling over onto his back.",21,spoken,raya_and_the_last_dragon_2021_tuk_tuk,individual,137,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,21,raya_and_the_last_dragon_2021_s004,raya_and_the_last_dragon_2021_s004_u0021,0.0395,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,I gotcha. Raya comes to a large circular door and unlocks it.,12,spoken,raya_and_the_last_dragon_2021_tuk_tuk,individual,142,(flips Tuk-Tuk back over),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,23,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0023,0.0526,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,Wait a second... this feels too easy... She turns to see A GOLDEN MASKED WARRIOR standing between her and the Gem.,21,spoken,monologue,monologue,161,(realizes),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,24,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0024,0.0526,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,"Chief Benja. Look, I know it’s your job to try and stop me, but you won’t.",16,spoken,raya_and_the_last_dragon_2021_benja,individual,167,(humored),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,25,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0025,0.0526,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"Don’t mistake spirit for skill, young one. I promise you will not set foot on the Dragon Gem’s inner circle. Not even a toe.",24,spoken,raya_and_the_last_dragon_2021_raya,individual,172,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,26,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0026,0.0526,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,You might want to take out that blade. You’re gonna need it.,12,spoken,raya_and_the_last_dragon_2021_benja,individual,177,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,27,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0027,0.0526,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"Not today. The Masked Warrior detaches his sword from his belt, but doesn’t remove it from its sheathe. Raya attacks. THEY FIGHT - it’s fun, athletic. They’re both highly skilled, but Benja is clearly the superior fighter. He disarms her Raya and puts her on point. With the tip of his sheathed sword inches away from her face, he then...",60,spoken,raya_and_the_last_dragon_2021_raya,individual,180,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,29,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0029,0.0526,BENJA,BENJA (CONT'D),raya_and_the_last_dragon_2021_benja,Benja,"Like I said, not one foot on the inner circle. You lost, Raya.",13,spoken,raya_and_the_last_dragon_2021_raya,individual,193,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,30,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0030,0.0526,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,Did I? The Masked Warrior looks down to see that Raya has her toe touching the Gem’s inner circle platform.,20,spoken,raya_and_the_last_dragon_2021_benja,individual,196,(smug),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,31,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0031,0.0526,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,Raya... ... I probably should have said two feet.,9,spoken,raya_and_the_last_dragon_2021_raya,individual,201,(with seeming pride) | (but in reality),standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,32,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0032,0.0526,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Hey. Don’t beat yourself up too much, Chief Benja. You gave it your best.",14,spoken,raya_and_the_last_dragon_2021_benja,individual,207,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,33,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0033,0.0526,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"I won’t. And it’s either father or ba to you. You did good, dewdrop. You passed the test. He gestures for her to step onto the Gem’s circle. Raya takes a breath and does - it’s a moment she’s been working towards her whole life. Raya is transfixed by the Gem’s brilliance. Her cockiness falls away as she’s caught up in its magic.",63,spoken,raya_and_the_last_dragon_2021_raya,individual,211,(smiles) | (with great affection),standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,34,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0034,0.0526,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Wow. The spirit of Sisu. Benja smiles - he’s been waiting for this moment his whole life too. He approaches the Gem and kneels, Raya follows suit. She looks, entranced, at the GLOWING WATER DROPLETS spiraling around and above the Gem.",41,spoken,raya_and_the_last_dragon_2021_benja,individual,223,,standalone,F,,1,1,1,Raya,medium
raya_and_the_last_dragon_2021,35,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0035,0.0526,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"For generations, our family has sworn to protect the gem. Today, you will join that legacy. Raya’s bows as Benja scoops up water with his hands and pours it on her. It’s a sacred, intimate ceremony. As the water trickles down her face, to Raya’s amazement the droplets start to GLOW and float all around her, joining the droplets encircling the Gem.",62,spoken,raya_and_the_last_dragon_2021_raya,individual,230,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,36,raya_and_the_last_dragon_2021_s005,raya_and_the_last_dragon_2021_s005_u0036,0.0526,BENJA,BENJA (CONT'D),raya_and_the_last_dragon_2021_benja,Benja,"Raya, Princess of Heart, my daughter. You are now a Guardian of the Dragon Gem. Benja looks at his daughter with pride, as Raya accepts this new responsibility. He puts an arm around her as she leans her head on his shoulder. This is everything she’s ever wanted. SEQ 126 - DAD’S WISDOM",53,spoken,raya_and_the_last_dragon_2021_raya,individual,239,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,37,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0037,0.0789,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"Well, someone’s excited.",3,spoken,raya_and_the_last_dragon_2021_raya,individual,258,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,38,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0038,0.0789,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,Anyone hoping to steal the dragon gem now has to face the fury of the TWO baddest blades in all the lands.,22,spoken,raya_and_the_last_dragon_2021_benja,individual,260,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,39,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0039,0.0789,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"I’m glad you feel prepared, dewdrop, because I have something important to tell you - the other lands... they’re on their way here as we speak.",26,spoken,raya_and_the_last_dragon_2021_raya,individual,265,(confidentially),standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,40,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0040,0.0789,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,They are? Benja nods.,4,spoken,raya_and_the_last_dragon_2021_benja,individual,272,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,41,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0041,0.0789,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,"Okay, OKAY, we can do this. I’m ready. I know exactly how we’ll stop them.",15,spoken,raya_and_the_last_dragon_2021_benja,individual,275,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,42,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0042,0.0789,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,Really? Tell me what you know about the other lands.,10,spoken,raya_and_the_last_dragon_2021_raya,individual,279,(unconvinced),standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,48,raya_and_the_last_dragon_2021_s007,raya_and_the_last_dragon_2021_s007_u0048,0.0789,CATS,CATS (VOICED BY RAYA),raya_and_the_last_dragon_2021_cats,Cats,Hisss! The cat swipes at camera as...,7,spoken,non_human,unclear,313,,standalone,F,,0,0,0,Cats,high
raya_and_the_last_dragon_2021,49,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0049,0.0921,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Okay, so we’re gonna need crossbows. And catapults. Ooo, what about flaming catapults? Benja walks over to a soup pot...",20,spoken,raya_and_the_last_dragon_2021_benja,individual,320,,standalone,F,,1,1,1,Raya,medium
raya_and_the_last_dragon_2021,50,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0050,0.0921,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"Or... how about - Shrimp paste from Tail, lemongrass from Talon, Bamboo shoots from Spine, chilis from Fang, and palm sugar from Heart.",23,spoken,raya_and_the_last_dragon_2021_raya,individual,325,(adds ingredients),standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,51,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0051,0.0921,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,We’ll poison them?,3,spoken,raya_and_the_last_dragon_2021_benja,individual,331,(confused),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,52,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0052,0.0921,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"No, we’re not going poison them and we’re not going to fight them. We’re going to share a meal with them.",21,spoken,raya_and_the_last_dragon_2021_raya,individual,334,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,53,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0053,0.0921,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Wait, what?",2,spoken,raya_and_the_last_dragon_2021_benja,individual,339,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,54,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0054,0.0921,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,I invited them. Benja hands her a bowl of soup.,10,spoken,raya_and_the_last_dragon_2021_raya,individual,341,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,55,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0055,0.0921,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,But they’re our enemies.,4,spoken,raya_and_the_last_dragon_2021_benja,individual,344,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,56,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0056,0.0921,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,They’re only our enemies because they think the dragon gem magically brings us prosperity.,14,spoken,raya_and_the_last_dragon_2021_raya,individual,346,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,57,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0057,0.0921,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,That’s ridiculous. It doesn’t do that.,6,spoken,raya_and_the_last_dragon_2021_benja,individual,350,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,58,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0058,0.0921,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"They assume it does just like we assume things about them. Raya, there’s a reason why each land is named after a part of the dragon. We were once unified harmoniously as one. Kumandra.",34,spoken,raya_and_the_last_dragon_2021_raya,individual,353,(offers a bowl of soup),standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,59,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0059,0.0921,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"That’s ancient history, ba.",4,spoken,raya_and_the_last_dragon_2021_benja,individual,361,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,60,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0060,0.0921,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"But it doesn’t have to be. Listen, if we don’t stop and learn to trust one another again, it’s only a matter of time before we tear each other apart. This isn’t the world I want you to live in. Raya nods.",42,spoken,raya_and_the_last_dragon_2021_raya,individual,363,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,61,raya_and_the_last_dragon_2021_s008,raya_and_the_last_dragon_2021_s008_u0061,0.0921,BENJA,BENJA (CONT'D),raya_and_the_last_dragon_2021_benja,Benja,I believe that we can be Kumandra again. But someone has to take the first step. Trust me.,18,spoken,raya_and_the_last_dragon_2021_raya,individual,371,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,62,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0062,0.1053,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Thing’s look a little tense, ba.",6,spoken,raya_and_the_last_dragon_2021_benja,individual,379,(whispers),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,63,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0063,0.1053,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,Don’t worry. I’m gonna open with a joke.,8,spoken,raya_and_the_last_dragon_2021_raya,individual,382,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,64,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0064,0.1053,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Please, don’t.",2,spoken,raya_and_the_last_dragon_2021_benja,individual,385,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,65,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0065,0.1053,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"I’m kidding, I’m kidding. Benja steps forward.",7,spoken,raya_and_the_last_dragon_2021_raya,individual,387,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,66,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0066,0.1053,BENJA,BENJA (CONT'D),raya_and_the_last_dragon_2021_benja,Benja,"People of Tail, Talon, Spine, and Fang, welcome to Heart. For far too long we have been enemies. But today is a new day. Today, we can be Kumandra once more. Benja gestures, inviting them to cross the bridge, but no one moves.",43,spoken,group,unclear,390,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,67,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0067,0.1053,TAIL CHIEF,TAIL CHIEF,raya_and_the_last_dragon_2021_tail_chief,Tail Chief,"Nice speech, Chief Benja, but why’d you really bring us here? Are you gonna rob us?",16,spoken,raya_and_the_last_dragon_2021_benja,individual,398,(extra-paranoid),standalone,M,,1,0,0,Tail Chief,high
raya_and_the_last_dragon_2021,68,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0068,0.1053,DANG HAI,DANG HAI (CHIEF OF TALON),raya_and_the_last_dragon_2021_dang_hai,Dang Hai,Why would he need to rob us? The land of Heart already has everything.,14,spoken,raya_and_the_last_dragon_2021_tail_chief,individual,403,(slightly drunk),standalone,M,,1,0,0,Dang Hai,high
raya_and_the_last_dragon_2021,69,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0069,0.1053,SPINE CHIEF,SPINE CHIEF,raya_and_the_last_dragon_2021_spine_chief,Spine Chief,It’s easy to pontificate on Kumandra when you hold the mightiest weapon in all the lands.,16,spoken,raya_and_the_last_dragon_2021_benja,individual,408,,standalone,M,,1,0,0,Spine Chief,high
raya_and_the_last_dragon_2021,70,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0070,0.1053,BENJA,BENJA,raya_and_the_last_dragon_2021_benja,Benja,"The gem’s not a weapon, it’s a sacred relic. Raya looks around and sees all the angry voices shouting from the crowds. Her eyes catch NAMAARI’s . They share a smile as all the adults argue away. Raya makes a decision and steps forward, gives a respectful bow before speaking.",50,spoken,group,unclear,412,,standalone,M,,1,0,1,Benja,high
raya_and_the_last_dragon_2021,71,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0071,0.1053,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,I have something to say... The crowds hushes...,8,spoken,group,unclear,422,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,72,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0072,0.1053,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,"Who’s hungry? No one in the crowd responds... except for one hand raises, a LANKY SPINE WARRIOR from the congregation of Spine. His fellow warriors eye-shame him into lowering it. Namaari giggles at him. She looks up at her mother, VIRANA , asking for permission to approach.",47,spoken,group,unclear,425,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,73,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0073,0.1053,VIRANA,VIRANA,raya_and_the_last_dragon_2021_virana,Virana,Go ahead. It’s alright. Namaari walks to Raya.,8,spoken,raya_and_the_last_dragon_2021_namaari,individual,432,(whispers),standalone,F,,1,0,1,Virana,high
raya_and_the_last_dragon_2021,74,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0074,0.1053,YOUNG NAMAARI,YOUNG NAMAARI,raya_and_the_last_dragon_2021_namaari,Namaari,I’m Namaari. Of Fang.,4,spoken,raya_and_the_last_dragon_2021_raya,individual,436,,standalone,F,,1,0,1,Namaari,high
raya_and_the_last_dragon_2021,75,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0075,0.1053,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Hi Namaari, I’m Raya. Raya notices Namaari’s necklace.",8,spoken,raya_and_the_last_dragon_2021_namaari,individual,438,,standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,76,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0076,0.1053,YOUNG RAYA,YOUNG RAYA (CONT'D),raya_and_the_last_dragon_2021_raya,Raya,Is that Sisu?! Sorry. I might be a little bit of a dragon nerd.,14,spoken,raya_and_the_last_dragon_2021_namaari,individual,441,(embarrassed),standalone,F,,1,1,1,Raya,high
raya_and_the_last_dragon_2021,77,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0077,0.1053,YOUNG NAMAARI,YOUNG NAMAARI,raya_and_the_last_dragon_2021_namaari,Namaari,Hey. I’m the one wearing the Sisu fan-necklace. The girls are clearly cut from the same cloth. Raya invites Namaari into the palace.,23,spoken,raya_and_the_last_dragon_2021_raya,individual,446,,standalone,F,,1,0,1,Namaari,high
raya_and_the_last_dragon_2021,78,raya_and_the_last_dragon_2021_s009,raya_and_the_last_dragon_2021_s009_u0078,0.1053,YOUNG RAYA,YOUNG RAYA,raya_and_the_last_dragon_2021_raya,Raya,"Come on. Have you eaten yet? The two girls follow each other over the bridge into the palace as Benja smiles, proud of his daughter. The sight of these two girls connecting lowers everyone’s defenses, and the rest of the clans, too, cross the bridge.",45,spoken,raya_and_the_last_dragon_2021_namaari,individual,451,,standalone,F,,1,1,1,Raya,high
