film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name,confidence
beautyandthebeast_1991,13,beautyandthebeast_1991_s002,beautyandthebeast_1991_s002_u0013,0.0083,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,The bookshop. I just finished the most wonderful story about a beanstalk and an ogre and a... But he's not interested. He yells over his shoulder to his wife.,29,spoken,unclear,unclear,119,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,14,beautyandthebeast_1991_s002,beautyandthebeast_1991_s002_u0014,0.0083,BAKER,BAKER,beautyandthebeast_1991_baker,Baker,That's nice. Marie! The Baguettes hurry up! Belle sighs. Never mind. She continues on her way. Various townspeople talk about her as she passes.,24,spoken,unclear,unclear,123,(interrupting her),standalone,M,,0,0,0,Baker,medium
beautyandthebeast_1991,17,beautyandthebeast_1991_s002,beautyandthebeast_1991_s002_u0017,0.0083,MAN IN A CART,MAN IN A CART,beautyandthebeast_1991_man_in_a_cart,Man In A Cart,"BONJOUR, GOOD DAY. HOW IS YOUR FAMILY?",7,spoken,group,group,136,,standalone,M,,0,0,0,Man In A Cart,medium
beautyandthebeast_1991,18,beautyandthebeast_1991_s002,beautyandthebeast_1991_s002_u0018,0.0083,ELDERLY WOMAN,ELDERLY WOMAN,beautyandthebeast_1991_elderly_woman,Elderly Woman,"BONJOUR, GOOD DAY. HOW IS YOUR WIFE? A harried mother with three children speaks to an egg merchant.",18,spoken,group,group,138,,standalone,F,,0,0,0,Elderly Woman,medium
beautyandthebeast_1991,20,beautyandthebeast_1991_s002,beautyandthebeast_1991_s002_u0020,0.0083,LARGE MAN,LARGE MAN,beautyandthebeast_1991_large_man,Large Man,...THAT'S TOO EXPENSIVE! Belle speaks softly to herself as all of this goes on around her.,16,spoken,unclear,unclear,144,,standalone,M,,0,0,0,Large Man,medium
beautyandthebeast_1991,23,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0023,0.025,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,Good morning. I've come to return the book I borrowed,10,spoken,unclear,unclear,158,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,25,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0025,0.025,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Oh, I couldn't put it down.. Have you got anything new? She gives him the book and looks around eagerly.",20,spoken,unclear,unclear,163,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,27,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0027,0.025,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,That's all right. I'll borrow...this one.,6,spoken,unclear,unclear,170,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,28,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0028,0.025,BOOKSELLER,BOOKSELLER,beautyandthebeast_1991_bookseller,Bookseller,That one? But you've read it twice!,7,spoken,beautyandthebeast_1991_belle,individual,172,,standalone,M,,0,0,0,Bookseller,high
beautyandthebeast_1991,29,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0029,0.025,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Well, it's my favorite. Far-off places, daring sword fights, magic spells, a prince in disguise...",15,spoken,unclear,unclear,174,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,30,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0030,0.025,BOOKSELLER,BOOKSELLER,beautyandthebeast_1991_bookseller,Bookseller,If you like it all that much... ...it's yours..,9,spoken,beautyandthebeast_1991_belle,individual,177,(chuckling and giving her the book) | (a beat),standalone,M,,0,0,0,Bookseller,high
beautyandthebeast_1991,31,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0031,0.025,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,But sir!,2,spoken,unclear,unclear,182,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,32,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0032,0.025,BOOKSELLER,BOOKSELLER,beautyandthebeast_1991_bookseller,Bookseller,I insist.,2,spoken,beautyandthebeast_1991_belle,individual,185,,standalone,M,,0,0,0,Bookseller,high
beautyandthebeast_1991,33,beautyandthebeast_1991_s004,beautyandthebeast_1991_s004_u0033,0.025,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Well, thank you. Thank you very much! She gives him a beautiful smile and the tinkling bell ushers her out.",20,spoken,unclear,unclear,187,,standalone,F,,1,1,1,Belle,medium
beautyandthebeast_1991,36,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0036,0.0333,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,OH...ISN'T THIS AMAZING? The cat gathers the kittens around for storytime.,11,spoken,non_human,non_human,206,,standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,43,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0043,0.0333,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,"You didn't miss a shot, Gaston. You're the greatest hunter in the whole world!",14,spoken,beautyandthebeast_1991_gaston,individual,239,,standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,44,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0044,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,"I know. Belle comes around a corner on the opposite side of the square, head buried in the book. Gaston stops dead. He watches her with a proprietary glint in his eye. Lefou dumps the booty into a pile.",39,spoken,monologue,monologue,242,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,45,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0045,0.0333,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,No beast alive stands a chance against you! A group of group of twittering local girls come out of a shop and spot Gaston. They giggle and whisper...trying to get his attention. Gaston ignores them...eyes still glued on Belle. LEFOU And no girl for that matter.,46,spoken,beautyandthebeast_1991_gaston,individual,246,(a lascivious chuckle),standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,46,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0046,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,"It's true, Lefou. And I've got my sights set on that one. girls. He sighs enviously. Gaston Gaston points toward Belle, but Lefou's still looking at the local girls. He sighs enviously. Gaston jabs him with an elbow and points impatiently to Belle. Lefou stumbles all over himself with surprise.",50,spoken,beautyandthebeast_1991_lefou,individual,253,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,47,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0047,0.0333,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,The inventor's daughter?,3,spoken,beautyandthebeast_1991_gaston,individual,259,,standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,48,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0048,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,She's the one. The lucky girl I'm going to marry.,10,spoken,beautyandthebeast_1991_lefou,individual,261,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,49,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0049,0.0333,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,"But, she's...",2,spoken,beautyandthebeast_1991_gaston,individual,263,,standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,50,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0050,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,The most beautiful girl in town.,6,spoken,beautyandthebeast_1991_lefou,individual,265,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,51,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0051,0.0333,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,"I know, but...",3,spoken,beautyandthebeast_1991_gaston,individual,268,,standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,52,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0052,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,That makes her the best. He grabs Lefou in one beefy hand and pulls him up nose-to-nose. GASTON And don't I deserve the best?,24,spoken,beautyandthebeast_1991_lefou,individual,270,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,53,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0053,0.0333,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,"Well, of course. I mean, please. You deserve.. Well, who else? I mean... He drops Lefou and sings.",18,spoken,beautyandthebeast_1991_gaston,individual,275,,standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,56,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0056,0.0333,SILLY GIRLS,SILLY GIRLS,beautyandthebeast_1991_silly_girls,Silly Girls,"LOOK THERE HE GOES! ISN'T HE DREAMY? MONSIEUR GASTON! OH, HE'S SO CUTE! BE STILL MY HEART! I'M HARDLY BREATHING! HE'S SUCH A TALL, DARK, STRONG AND",27,song,beautyandthebeast_1991_gaston,individual,292,,standalone,F,,0,0,0,Silly Girls,high
beautyandthebeast_1991,57,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0057,0.0333,HANDSOME BRUTE.,HANDSOME BRUTE.,beautyandthebeast_1991_handsome_brute,Handsome Brute.,"While the silly girls sing, Gaston position himself in the spot where Belle will pass. He motions for Lefou to hurry up. Lefou arrives and dumps the booty just in time for Gaston put one foot up, hand on his hip in victorious hunter stance. Belle crosses the street and briefly glances Gaston's way...he puffs up...but she continues on without a second look. Gaston frowns, thinks for a minute, then grabs a pair of antlers from the pile and takes off after her. Belle backtracks through the marketplace...still without looking up from her book. Gaston trails her. Lefou trails him.",100,spoken,monologue,monologue,297,,standalone,M,,0,0,0,Handsome Brute.,high
beautyandthebeast_1991,58,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0058,0.0333,BLACKSMITH,BLACKSMITH,beautyandthebeast_1991_blacksmith,Blacksmith,BONJOUR!,1,spoken,group,group,305,,standalone,M,,0,0,0,Blacksmith,medium
beautyandthebeast_1991,60,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0060,0.0333,MATRONLY WOMAN,MATRONLY WOMAN,beautyandthebeast_1991_matronly_woman,Matronly Woman,YOU CALL THIS BACON?,4,spoken,group,group,315,,standalone,F,,0,0,0,Matronly Woman,medium
beautyandthebeast_1991,61,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0061,0.0333,FRUIT SHOPPER,FRUIT SHOPPER,beautyandthebeast_1991_fruit_shopper,Fruit Shopper,WHAT LOVELY GRAPES! Another woman orders from the cheese seller.,10,spoken,group,group,317,,standalone,M,,0,0,0,Fruit Shopper,medium
beautyandthebeast_1991,62,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0062,0.0333,FABRIC BUYER,FABRIC BUYER,beautyandthebeast_1991_fabric_buyer,Fabric Buyer,...TEN YARDS!,2,spoken,group,group,322,,standalone,M,,0,0,0,Fabric Buyer,medium
beautyandthebeast_1991,63,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0063,0.0333,CHEESE BUYER,CHEESE BUYER,beautyandthebeast_1991_cheese_buyer,Cheese Buyer,...ONE POUND.,2,spoken,group,group,324,,standalone,M,,0,0,0,Cheese Buyer,medium
beautyandthebeast_1991,64,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0064,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,'SCUSE ME!,2,spoken,group,group,326,,standalone,M,,1,0,1,Gaston,medium
beautyandthebeast_1991,65,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0065,0.0333,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,PLEASE LET ME THROUGH! A woman takes a big bite of a long bread roll. She makes a face.,19,spoken,group,group,330,,standalone,M,,1,0,1,Gaston,medium
beautyandthebeast_1991,66,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0066,0.0333,BAKER'S CUSTOMER,BAKER'S CUSTOMER,beautyandthebeast_1991_baker_s_customer,Baker'S Customer,...IT'S STALE!,2,spoken,group,group,337,,standalone,M,,0,0,0,Baker'S Customer,medium
beautyandthebeast_1991,67,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0067,0.0333,FISHMONGER'S CUSTOMER,FISHMONGER'S CUSTOMER,beautyandthebeast_1991_fishmonger_s_customer,Fishmonger'S Customer,...THEY SMELL!,2,spoken,group,group,339,,standalone,M,,0,0,0,Fishmonger'S Customer,medium
beautyandthebeast_1991,68,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0068,0.0333,BAKER AND FISHMONGER,BAKER AND FISHMONGER,beautyandthebeast_1991_baker_and_fishmonger,Baker And Fishmonger,MADAME'S MISTAKEN!,2,spoken,group,group,341,,standalone,M,,0,0,0,Baker And Fishmonger,medium
beautyandthebeast_1991,69,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0069,0.0333,BOTH CUSTOMERS,BOTH CUSTOMERS,beautyandthebeast_1991_both_customers,Both Customers,"WELL, MAYBE SO! GOOD MORNING! Belle emerges out the other side of the marketplace.",14,spoken,group,group,343,,standalone,Both,,0,0,0,Both Customers,medium
beautyandthebeast_1991,71,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0071,0.0333,TOWNSFOLK & MERCHANTS,TOWNSFOLK & MERCHANTS,beautyandthebeast_1991_townsfolk_merchants,Townsfolk & Merchants,OH! GOOD MORNING! She takes off up the rise for home. Gaston emerges from the marketplace behind her. He proudly announces.,21,spoken,group,group,350,,standalone,Both,,0,0,0,Townsfolk & Merchants,medium
beautyandthebeast_1991,74,beautyandthebeast_1991_s005,beautyandthebeast_1991_s005_u0074,0.0333,TOWNSFOLK,TOWNSFOLK,beautyandthebeast_1991_townsfolk,Townsfolk,"BONJOUR, GOOD DAY BONJOUR, BONJOUR, BONJOUR! Lefou hurries to catch up with both of them.",15,spoken,group,group,368,,standalone,Both,,0,0,0,Townsfolk,medium
beautyandthebeast_1991,75,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0075,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,"Hurry up, Lefou! Belle approaches her cottage. Gaston picks up the pace of his cocky stride and leans over her shoulder.",21,spoken,beautyandthebeast_1991_lefou,individual,373,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,76,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0076,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,Hello...Belle. She glances up briefly.,5,spoken,beautyandthebeast_1991_belle,individual,376,(so suave),standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,77,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0077,0.0417,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Hello, Gaston. She keeps walking. He frowns at her non-existent response and rushes to follow her.",16,spoken,beautyandthebeast_1991_gaston,individual,380,(offhand),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,78,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0078,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,"What's that you're reading? He reaches over from behind and takes the book out of her hands. Belle sighs and turns around. GASTON Ah, yes. I read this one...couldn't put it down... terrible tragedy... wept real tears. Belle hides a smile. Sure you read it. Lefou finally catches up, huffing and puffing, as Gaston tosses the book over his shoulder. It bonks Lefou on the head and falls to the ground. Belle makes a move to retrieve it...but Gaston reaches around, grabs a pair of antlers from Lefou's pile and...",90,spoken,beautyandthebeast_1991_belle,individual,384,(flicking through it),standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,79,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0079,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,"Belle, I brought you a present.",6,spoken,beautyandthebeast_1991_belle,individual,396,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,80,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0080,0.0417,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Antlers! How thoughtful! Thank you, but I...I couldn't.",8,spoken,beautyandthebeast_1991_gaston,individual,398,,standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,81,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0081,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,Aw sure you could!,4,spoken,beautyandthebeast_1991_belle,individual,401,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,82,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0082,0.0417,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"It's really very kind of you, Gaston, but... ...we've no place to put it! Belle gives him the antlers, picks up the book and turns to go.",27,spoken,beautyandthebeast_1991_gaston,individual,403,(finding her excuse),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,83,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0083,0.0417,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,Thank you anyway! Lefou is offended on Gaston's behalf. He strikes back.,12,spoken,beautyandthebeast_1991_gaston,individual,408,,standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,84,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0084,0.0417,LEFOU,LEFOU,beautyandthebeast_1991_lefou,Lefou,She'd have more room if she threw out her crazy father's stupid inventions! They laugh heartily.,16,spoken,beautyandthebeast_1991_gaston,individual,411,(to Gaston),standalone,M,,1,0,1,Lefou,high
beautyandthebeast_1991,85,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0085,0.0417,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,Don't you talk about my father that way!,8,spoken,beautyandthebeast_1991_lefou,individual,416,,standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,86,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0086,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,Yeah! Don't you talk about her father that way!,9,spoken,beautyandthebeast_1991_lefou,individual,418,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,87,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0087,0.0417,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,My father is not crazy! He's a genius. BOOM! A window in Belle's cottage blows out...colorful smoke billows out. BELLE Papa!,21,spoken,monologue,monologue,420,(alarmed),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,88,beautyandthebeast_1991_s006,beautyandthebeast_1991_s006_u0088,0.0417,GASTON,GASTON,beautyandthebeast_1991_gaston,Gaston,"He's done it again! C'mon! She takes off for the cottage. Drawn by the explosion, Gaston and the townspeople follow behind.",21,spoken,group,unclear,426,,standalone,M,,1,0,1,Gaston,high
beautyandthebeast_1991,89,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0089,0.05,MAURICE,MAURICE,beautyandthebeast_1991_maurice,Maurice,Oh my heavens...I think that's done it...after all this time... we might really have something here! The crowd arrives. They've seen this before. They shake their heads and snicker behind their hands.,32,spoken,monologue,monologue,433,(a mile a minute),standalone,M,,1,0,1,Maurice,high
beautyandthebeast_1991,90,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0090,0.05,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Papa, are you all right?",5,spoken,beautyandthebeast_1991_maurice,individual,438,(concerned),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,91,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0091,0.05,MAURICE,MAURICE,beautyandthebeast_1991_maurice,Maurice,"All right? Why, I'm stupendous! I'm tremendous! I'm...",8,spoken,beautyandthebeast_1991_belle,individual,441,(twirling her around),standalone,M,,1,0,1,Maurice,high
beautyandthebeast_1991,92,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0092,0.05,TOWNSPERSON,TOWNSPERSON,beautyandthebeast_1991_townsperson,Townsperson,"...a crazy ol' fool! They snicker, but Maurice is too excited to notice. He drags her toward the workshop door.",20,spoken,group,group,445,,standalone,M,,0,0,0,Townsperson,high
beautyandthebeast_1991,93,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0093,0.05,MAURICE,MAURICE,beautyandthebeast_1991_maurice,Maurice,I can't wait for you to see this.,8,spoken,beautyandthebeast_1991_belle,individual,448,,standalone,M,,1,0,1,Maurice,high
beautyandthebeast_1991,94,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0094,0.05,TOWNSPERSON'S WIFE,TOWNSPERSON'S WIFE,beautyandthebeast_1991_townsperson_s_wife,Townsperson'S Wife,Those inventions of his never work.,6,spoken,group,group,450,,standalone,F,,0,0,0,Townsperson'S Wife,high
beautyandthebeast_1991,95,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0095,0.05,TOWNSPERSON'S FRIEND,TOWNSPERSON'S FRIEND,beautyandthebeast_1991_townsperson_s_friend,Townsperson'S Friend,He's out of his mind. Always has been. The words hit Belle like cruel blows. Maurice rushes inside. Belle glances back and speaks with quiet conviction.,26,spoken,group,group,452,,standalone,M,,0,0,0,Townsperson'S Friend,high
beautyandthebeast_1991,96,beautyandthebeast_1991_s007,beautyandthebeast_1991_s007_u0096,0.05,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"They'll see. She goes in. Excitement over, the crowd dissolves, shaking their heads and snickering. Gaston and Lefou wander off with the others.",23,spoken,monologue,monologue,456,(to herself),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,97,beautyandthebeast_1991_s008,beautyandthebeast_1991_s008_u0097,0.0583,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Oh, Papa! It works! You did it! You really did it I always knew you were a genius!",18,spoken,beautyandthebeast_1991_maurice,individual,465,(coughing from the smoke) | (throwing her arms around him),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,98,beautyandthebeast_1991_s008,beautyandthebeast_1991_s008_u0098,0.0583,MAURICE,MAURICE,beautyandthebeast_1991_maurice,Maurice,"Well, I don't know if I'd qualify as a... ""Cuckoo!"" The Cuckoo Clock waves a little flag: ""Faire Today!"" BELLE If you're going to enter this in the Faire you'd better hurry!",32,spoken,beautyandthebeast_1991_belle,individual,470,(she gasps),standalone,M,,1,0,1,Maurice,high
beautyandthebeast_1991,99,beautyandthebeast_1991_s008,beautyandthebeast_1991_s008_u0099,0.0583,MAURICE,MAURICE,beautyandthebeast_1991_maurice,Maurice,"The Faire! Oh my heavens, I almost forgot. I have to pack this all up and... BELLE I'll get Philippe! She runs out as he scurries around madly taking the invention apart and packing it up.",36,spoken,beautyandthebeast_1991_belle,individual,477,,standalone,M,,1,0,1,Maurice,high
beautyandthebeast_1991,100,beautyandthebeast_1991_s009,beautyandthebeast_1991_s009_u0100,0.0667,BELLE,BELLE (O.S.),beautyandthebeast_1991_belle,Belle,"Philippe! Bring the wagon! A nose reaches over the half-door, clicks the latch open and PHILIPPE, the faithful family horse, trots out.",22,spoken,non_human,unclear,485,,standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,101,beautyandthebeast_1991_s010,beautyandthebeast_1991_s010_u0101,0.075,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,"Have you got everything? You'll win this year. I just know it! He touches her cheek briefly, marveling at her belief in him.",23,spoken,beautyandthebeast_1991_maurice,individual,491,(with absolute conviction),standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,102,beautyandthebeast_1991_s010,beautyandthebeast_1991_s010_u0102,0.075,MAURICE,MAURICE,beautyandthebeast_1991_maurice,Maurice,Well if I do...we'll leave all this behind.,8,spoken,beautyandthebeast_1991_belle,individual,496,,standalone,M,,1,0,1,Maurice,high
beautyandthebeast_1991,103,beautyandthebeast_1991_s010,beautyandthebeast_1991_s010_u0103,0.075,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,...and never look back Maurice clucks his tongue. Philippe whinnies and they take off. Maurice waves his hat in farewell.,20,spoken,beautyandthebeast_1991_maurice,individual,498,,standalone,F,,1,1,1,Belle,high
beautyandthebeast_1991,104,beautyandthebeast_1991_s010,beautyandthebeast_1991_s010_u0104,0.075,BELLE,BELLE,beautyandthebeast_1991_belle,Belle,Keep him safe! She raises up on her tiptoes to watch them as long as she can.,17,spoken,non_human,unclear,502,(to Philippe),standalone,F,,1,1,1,Belle,high
